subject,session,task,run,local_row_idx,global_row_idx,text_embedding_idx,start_time,stop_time,sfreq,start_sample,stop_sample,n_samples,eeg_vhdr_path,events_tsv_path,text_embedding_path
sub-01,ses-littleprince,lis,11,42,42,58,98.576000,101.300000,250.000000,24644,25325,681,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-littleprince\eeg\sub-01_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-littleprince\eeg\sub-01_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-01,ses-littleprince,lis,11,43,43,59,101.328000,101.800000,250.000000,25332,25450,118,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-littleprince\eeg\sub-01_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-littleprince\eeg\sub-01_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-01,ses-littleprince,lis,11,44,44,60,101.832000,104.052000,250.000000,25458,26013,555,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-littleprince\eeg\sub-01_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-littleprince\eeg\sub-01_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-01,ses-littleprince,lis,11,45,45,61,104.088000,106.800000,250.000000,26022,26700,678,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-littleprince\eeg\sub-01_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-littleprince\eeg\sub-01_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-01,ses-littleprince,lis,11,46,46,62,106.832000,108.300000,250.000000,26708,27075,367,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-littleprince\eeg\sub-01_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-littleprince\eeg\sub-01_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-01,ses-littleprince,lis,11,47,47,63,108.320000,110.052000,250.000000,27080,27513,433,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-littleprince\eeg\sub-01_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-littleprince\eeg\sub-01_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-01,ses-littleprince,lis,11,48,48,64,110.068000,111.052000,250.000000,27517,27763,246,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-littleprince\eeg\sub-01_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-littleprince\eeg\sub-01_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-01,ses-littleprince,lis,11,49,49,65,111.072000,111.800000,250.000000,27768,27950,182,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-littleprince\eeg\sub-01_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-littleprince\eeg\sub-01_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-01,ses-littleprince,lis,11,50,50,66,111.832000,113.064000,250.000000,27958,28266,308,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-littleprince\eeg\sub-01_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-littleprince\eeg\sub-01_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-01,ses-littleprince,lis,11,51,51,67,113.088000,116.300000,250.000000,28272,29075,803,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-littleprince\eeg\sub-01_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-littleprince\eeg\sub-01_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-01,ses-littleprince,lis,11,52,52,68,116.352000,120.052000,250.000000,29088,30013,925,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-littleprince\eeg\sub-01_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-01\ses-littleprince\eeg\sub-01_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
