subject,session,task,run,local_row_idx,global_row_idx,text_embedding_idx,start_time,stop_time,sfreq,start_sample,stop_sample,n_samples,eeg_vhdr_path,events_tsv_path,text_embedding_path
sub-02,ses-littleprince,lis,12,10,10,101,27.720000,30.672000,250.000000,6930,7668,738,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,11,11,102,30.704000,33.424000,250.000000,7676,8356,680,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,12,12,103,33.464000,34.676000,250.000000,8366,8669,303,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,13,13,104,34.812000,38.172000,250.000000,8703,9543,840,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,14,14,105,38.216000,42.924000,250.000000,9554,10731,1177,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,15,15,106,42.976000,43.424000,250.000000,10744,10856,112,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,16,16,107,43.464000,44.668000,250.000000,10866,11167,301,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,17,17,108,44.720000,48.672000,250.000000,11180,12168,988,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,18,18,109,48.708000,51.684000,250.000000,12177,12921,744,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,19,19,110,51.696000,52.920000,250.000000,12924,13230,306,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,20,20,111,52.944000,53.668000,250.000000,13236,13417,181,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,21,21,112,53.688000,55.424000,250.000000,13422,13856,434,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,22,22,113,55.444000,55.672000,250.000000,13861,13918,57,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,23,23,114,55.696000,57.420000,250.000000,13924,14355,431,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,24,24,115,57.456000,59.432000,250.000000,14364,14858,494,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,25,25,116,59.452000,61.672000,250.000000,14863,15418,555,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,26,26,117,61.700000,63.920000,250.000000,15425,15980,555,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,27,27,118,63.952000,65.424000,250.000000,15988,16356,368,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,28,28,119,65.452000,68.420000,250.000000,16363,17105,742,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,29,29,120,68.460000,70.920000,250.000000,17115,17730,615,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,30,30,121,70.956000,74.928000,250.000000,17739,18732,993,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,31,31,122,74.952000,76.668000,250.000000,18738,19167,429,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,32,32,123,76.700000,77.916000,250.000000,19175,19479,304,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,33,33,124,77.944000,80.420000,250.000000,19486,20105,619,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,34,34,125,80.484000,81.920000,250.000000,20121,20480,359,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,35,35,126,81.964000,86.672000,250.000000,20491,21668,1177,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,36,36,127,86.712000,89.668000,250.000000,21678,22417,739,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,37,37,128,89.704000,91.684000,250.000000,22426,22921,495,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,38,38,129,91.696000,94.416000,250.000000,22924,23604,680,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,39,39,130,94.452000,95.668000,250.000000,23613,23917,304,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,40,40,131,95.696000,99.180000,250.000000,23924,24795,871,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,41,41,132,99.208000,100.920000,250.000000,24802,25230,428,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,42,42,133,100.964000,103.180000,250.000000,25241,25795,554,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,43,43,134,103.212000,108.168000,250.000000,25803,27042,1239,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,44,44,135,108.216000,110.668000,250.000000,27054,27667,613,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,45,45,136,110.704000,113.420000,250.000000,27676,28355,679,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,46,46,137,113.444000,115.672000,250.000000,28361,28918,557,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,47,47,138,115.688000,116.668000,250.000000,28922,29167,245,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,48,48,139,116.688000,117.168000,250.000000,29172,29292,120,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,49,49,140,117.192000,118.664000,250.000000,29298,29666,368,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,50,50,141,118.704000,121.420000,250.000000,29676,30355,679,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,51,51,142,121.468000,124.168000,250.000000,30367,31042,675,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-02,ses-littleprince,lis,12,52,52,143,124.212000,128.920000,250.000000,31053,32230,1177,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-02\ses-littleprince\eeg\sub-02_ses-littleprince_task-lis_run-12_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
