subject,session,task,run,local_row_idx,global_row_idx,text_embedding_idx,start_time,stop_time,sfreq,start_sample,stop_sample,n_samples,eeg_vhdr_path,events_tsv_path,text_embedding_path
sub-04,ses-littleprince,lis,11,26,26,42,65.592000,68.304000,250.000000,16398,17076,678,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,27,27,43,68.344000,70.052000,250.000000,17086,17513,427,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,28,28,44,70.080000,71.556000,250.000000,17520,17889,369,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,29,29,45,71.568000,72.560000,250.000000,17892,18140,248,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,30,30,46,72.596000,73.304000,250.000000,18149,18326,177,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,31,31,47,73.332000,78.056000,250.000000,18333,19514,1181,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,32,32,48,78.084000,78.808000,250.000000,19521,19702,181,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,33,33,49,78.832000,79.804000,250.000000,19708,19951,243,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,34,34,50,79.836000,82.552000,250.000000,19959,20638,679,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,35,35,51,82.592000,85.800000,250.000000,20648,21450,802,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,36,36,52,85.840000,86.824000,250.000000,21460,21706,246,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,37,37,53,86.840000,90.052000,250.000000,21710,22513,803,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,38,38,54,90.084000,93.556000,250.000000,22521,23389,868,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,39,39,55,93.588000,94.300000,250.000000,23397,23575,178,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,40,40,56,94.344000,97.056000,250.000000,23586,24264,678,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,41,41,57,97.088000,98.552000,250.000000,24272,24638,366,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,42,42,58,98.576000,101.304000,250.000000,24644,25326,682,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,43,43,59,101.328000,101.804000,250.000000,25332,25451,119,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,44,44,60,101.828000,104.056000,250.000000,25457,26014,557,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,45,45,61,104.088000,106.808000,250.000000,26022,26702,680,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,46,46,62,106.832000,108.312000,250.000000,26708,27078,370,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,47,47,63,108.320000,110.056000,250.000000,27080,27514,434,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,48,48,64,110.068000,111.052000,250.000000,27517,27763,246,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,49,49,65,111.068000,111.800000,250.000000,27767,27950,183,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,50,50,66,111.828000,113.056000,250.000000,27957,28264,307,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,51,51,67,113.088000,116.304000,250.000000,28272,29076,804,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
sub-04,ses-littleprince,lis,11,52,52,68,116.344000,120.048000,250.000000,29086,30012,926,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-04\ses-littleprince\eeg\sub-04_ses-littleprince_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_littleprince.npy
