subject,session,task,run,local_row_idx,global_row_idx,text_embedding_idx,label_id,start_time,stop_time,sfreq,start_sample,stop_sample,n_samples,eeg_vhdr_path,events_tsv_path,text_embedding_path
sub-03,ses-garnettdream,lis,11,10,10,27,100027,30.112000,32.324000,250.000000,7528,8081,553,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,11,11,28,100028,32.368000,33.824000,250.000000,8092,8456,364,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,12,12,29,100029,33.860000,37.076000,250.000000,8465,9269,804,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,13,13,30,100030,37.112000,39.820000,250.000000,9278,9955,677,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,14,14,31,100031,39.864000,42.824000,250.000000,9966,10706,740,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,15,15,32,100032,42.868000,45.320000,250.000000,10717,11330,613,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,16,16,33,100033,45.372000,48.072000,250.000000,11343,12018,675,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,17,17,34,100034,48.116000,51.824000,250.000000,12029,12956,927,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,18,18,35,100035,51.864000,54.320000,250.000000,12966,13580,614,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,19,19,36,100036,54.348000,56.320000,250.000000,13587,14080,493,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,20,20,37,100037,56.348000,57.072000,250.000000,14087,14268,181,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,21,21,38,100038,57.092000,58.320000,250.000000,14273,14580,307,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,22,22,39,100039,58.348000,59.824000,250.000000,14587,14956,369,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,23,23,40,100040,59.848000,62.324000,250.000000,14962,15581,619,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,24,24,41,100041,62.348000,64.320000,250.000000,15587,16080,493,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,25,25,42,100042,64.364000,66.080000,250.000000,16091,16520,429,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,26,26,43,100043,66.108000,69.320000,250.000000,16527,17330,803,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,27,27,44,100044,69.356000,71.572000,250.000000,17339,17893,554,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,28,28,45,100045,71.596000,73.320000,250.000000,17899,18330,431,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,29,29,46,100046,73.360000,74.576000,250.000000,18340,18644,304,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,30,30,47,100047,74.612000,78.576000,250.000000,18653,19644,991,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,31,31,48,100048,78.608000,81.072000,250.000000,19652,20268,616,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,32,32,49,100049,81.092000,82.572000,250.000000,20273,20643,370,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,33,33,50,100050,82.604000,83.320000,250.000000,20651,20830,179,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,34,34,51,100051,83.348000,86.084000,250.000000,20837,21521,684,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,35,35,52,100052,86.100000,87.572000,250.000000,21525,21893,368,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,36,36,53,100053,87.596000,89.824000,250.000000,21899,22456,557,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,37,37,54,100054,89.848000,90.828000,250.000000,22462,22707,245,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,38,38,55,100055,90.836000,92.572000,250.000000,22709,23143,434,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,39,39,56,100056,92.600000,93.068000,250.000000,23150,23267,117,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,40,40,57,100057,93.100000,96.320000,250.000000,23275,24080,805,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,41,41,58,100058,96.364000,98.824000,250.000000,24091,24706,615,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,42,42,59,100059,98.864000,102.320000,250.000000,24716,25580,864,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,43,43,60,100060,102.352000,105.820000,250.000000,25588,26455,867,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,44,44,61,100061,105.852000,106.320000,250.000000,26463,26580,117,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,45,45,62,100062,106.348000,109.068000,250.000000,26587,27267,680,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,46,46,63,100063,109.100000,111.328000,250.000000,27275,27832,557,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,47,47,64,100064,111.352000,112.576000,250.000000,27838,28144,306,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,48,48,65,100065,112.604000,115.568000,250.000000,28151,28892,741,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,49,49,66,100066,115.600000,117.568000,250.000000,28900,29392,492,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,50,50,67,100067,117.604000,118.816000,250.000000,29401,29704,303,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
sub-03,ses-garnettdream,lis,11,51,51,68,100068,118.852000,123.320000,250.000000,29713,30830,1117,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_eeg.vhdr,D:\dataset\ChineseEEG-2\PassiveListening\derivatives\preprocessed\sub-03\ses-garnettdream\eeg\sub-03_ses-garnettdream_task-lis_run-11_events.tsv,D:\dataset\ChineseEEG-2\materials&embeddings\text_embedding\text_embeddings_garnettdream.npy
